timestamp,event_type,details,window_title,application,bbox_x,bbox_y,bbox_width,bbox_height
2025-08-01 10:05:23,scroll,scroll_up,https://example.com/settings,chrome_tab_2,,,,
2025-08-01 10:05:29,mousemove,move,Outlook,outlook,,,,
2025-08-01 10:05:39,click,left_click,Outlook,outlook,1842,272,108,19
2025-08-01 10:05:48,mousemove,drag,Notepad,notepad,,,,
2025-08-01 10:05:52,mousemove,drag,https://example.com/home,chrome_tab_2,,,,
2025-08-01 10:05:57,mousemove,drag,Excel,excel,,,,
2025-08-01 10:06:05,mousemove,move,https://another.com/page2,chrome_tab_1,,,,
2025-08-01 10:06:09,scroll,scroll_up,https://example.com/home,chrome_tab_1,,,,
2025-08-01 10:06:18,mousemove,move,Outlook,outlook,,,,
2025-08-01 10:06:27,scroll,scroll_down,Outlook,outlook,,,,
2025-08-01 10:06:35,mousemove,drag,https://example.com/dashboard,chrome_tab_1,,,,
2025-08-01 10:06:40,click,left_click,https://example.com/login,chrome_tab_1,1283,488,105,70
2025-08-01 10:06:50,keypress,Enter,Excel,excel,,,,
2025-08-01 10:06:59,click,left_click,Vscode,vscode,1771,760,69,15
2025-08-01 10:07:04,mousemove,drag,https://example.com/login,chrome_tab_2,,,,
2025-08-01 10:07:05,mousemove,drag,Excel,excel,,,,
2025-08-01 10:07:08,mousemove,move,Outlook,outlook,,,,
2025-08-01 10:07:09,mousemove,move,Excel,excel,,,,
2025-08-01 10:07:12,keypress,Enter,Excel,excel,,,,
2025-08-01 10:07:13,click,double_click,Notepad,notepad,1271,811,166,152
2025-08-01 10:07:23,click,double_click,Cmd,cmd,465,418,100,13
2025-08-01 10:07:27,mousemove,drag,https://example.com/dashboard,chrome_tab_1,,,,
2025-08-01 10:07:33,scroll,scroll_down,https://another.com/page1,chrome_tab_2,,,,
2025-08-01 10:07:38,click,double_click,https://another.com/page2,chrome_tab_2,1240,861,113,25
2025-08-01 10:07:46,click,left_click,https://another.com/page2,chrome_tab_1,1572,826,36,53
2025-08-01 10:07:50,click,double_click,Cmd,cmd,440,855,50,160
2025-08-01 10:07:51,mousemove,drag,Excel,excel,,,,
2025-08-01 10:07:56,click,left_click,Cmd,cmd,512,926,127,146
2025-08-01 10:08:03,keypress,Ctrl+V,Vscode,vscode,,,,
2025-08-01 10:08:13,scroll,scroll_down,Vscode,vscode,,,,
2025-08-01 10:08:22,keypress,key_A,Outlook,outlook,,,,
2025-08-01 10:08:28,click,double_click,Cmd,cmd,1661,235,169,30
2025-08-01 10:08:32,keypress,Enter,Vscode,vscode,,,,
2025-08-01 10:08:36,mousemove,move,Outlook,outlook,,,,
2025-08-01 10:08:45,mousemove,move,https://example.com/dashboard,chrome_tab_1,,,,
2025-08-01 10:08:46,scroll,scroll_down,https://example.com/settings,chrome_tab_2,,,,
2025-08-01 10:08:50,click,right_click,https://example.com/login,chrome_tab_2,172,807,89,154
2025-08-01 10:08:58,mousemove,move,https://another.com/page1,chrome_tab_1,,,,
2025-08-01 10:09:01,mousemove,drag,Excel,excel,,,,
2025-08-01 10:09:07,mousemove,drag,Notepad,notepad,,,,
2025-08-01 10:09:16,mousemove,move,,excel,,,,
2025-08-01 10:09:21,mousemove,drag,Vscode,vscode,,,,
2025-08-01 10:09:22,scroll,scroll_down,Cmd,cmd,,,,
2025-08-01 10:09:26,keypress,key_A,Outlook,outlook,,,,
2025-08-01 10:09:30,keypress,key_B,Vscode,vscode,,,,
2025-08-01 10:09:40,click,right_click,Excel,excel,1012,268,178,34
2025-08-01 10:09:50,mousemove,drag,https://another.com/page1,chrome_tab_1,,,,
2025-08-01 10:09:56,mousemove,drag,Notepad,notepad,,,,
2025-08-01 10:09:57,keypress,key_B,Cmd,unknown_app_4,,,,
2025-08-01 10:10:03,click,left_click,https://example.com/settings,chrome_tab_2,1008,222,57,49
2025-08-01 10:10:12,mousemove,drag,Cmd,cmd,,,,
2025-08-01 10:10:17,scroll,scroll_up,Excel,excel,,,,
2025-08-01 10:10:21,scroll,scroll_down,Vscode,vscode,,,,
2025-08-01 10:10:26,scroll,scroll_down,https://another.com/page1,chrome_tab_1,,,,
2025-08-01 10:10:27,scroll,scroll_up,,notepad,,,,
2025-08-01 10:10:35,scroll,scroll_down,Cmd,cmd,,,,
2025-08-01 10:10:40,mousemove,move,Notepad,notepad,,,,
2025-08-01 10:10:46,scroll,scroll_up,https://another.com/page2,chrome_tab_1,,,,
2025-08-01 10:10:50,mousemove,move,https://another.com/page1,chrome_tab_2,,,,
2025-08-01 10:10:53,keypress,Ctrl+C,https://example.com/home,chrome_tab_1,,,,
2025-08-01 10:10:56,mousemove,drag,Vscode,vscode,,,,
2025-08-01 10:10:58,click,double_click,Excel,excel,641,16,153,31
2025-08-01 10:11:01,mousemove,move,https://example.com/home,chrome_tab_2,,,,
2025-08-01 10:11:05,click,right_click,https://example.com/login,chrome_tab_1,745,71,66,133
2025-08-01 10:11:11,click,left_click,Outlook,outlook,731,163,145,131
2025-08-01 10:11:13,scroll,scroll_up,Vscode,vscode,,,,
2025-08-01 10:11:23,scroll,scroll_up,Outlook,outlook,,,,
2025-08-01 10:11:33,mousemove,drag,Excel,excel,,,,
2025-08-01 10:11:34,keypress,key_B,Excel,excel,,,,
2025-08-01 10:11:35,mousemove,move,Vscode,vscode,,,,
2025-08-01 10:11:40,click,left_click,https://example.com/settings,chrome_tab_2,1097,213,125,92
2025-08-01 10:11:50,mousemove,drag,Excel,excel,,,,
2025-08-01 10:11:59,scroll,scroll_up,https://example.com/dashboard,chrome_tab_1,,,,
2025-08-01 10:12:03,mousemove,drag,Outlook,outlook,,,,
2025-08-01 10:12:06,click,double_click,https://example.com/login,chrome_tab_2,1053,507,180,28
2025-08-01 10:12:15,mousemove,move,Vscode,vscode,,,,
2025-08-01 10:12:24,keypress,Ctrl+C,Notepad,notepad,,,,
2025-08-01 10:12:34,keypress,key_A,Cmd,cmd,,,,
2025-08-01 10:12:44,scroll,scroll_up,Vscode,vscode,,,,
2025-08-01 10:12:45,keypress,key_A,https://example.com/dashboard,chrome_tab_2,,,,
2025-08-01 10:12:48,mousemove,drag,https://example.com/settings,chrome_tab_2,,,,
2025-08-01 10:12:49,click,double_click,Excel,excel,60,658,87,41
2025-08-01 10:12:50,keypress,Ctrl+V,Outlook,outlook,,,,
2025-08-01 10:12:54,scroll,scroll_down,https://example.com/dashboard,chrome_tab_2,,,,
2025-08-01 10:12:59,mousemove,drag,Notepad,notepad,,,,
2025-08-01 10:13:01,scroll,scroll_up,Notepad,notepad,,,,
2025-08-01 10:13:02,scroll,scroll_up,https://another.com/page1,chrome_tab_1,,,,
2025-08-01 10:13:09,mousemove,drag,Outlook,outlook,,,,
2025-08-01 10:13:19,keypress,key_A,Excel,excel,,,,
2025-08-01 10:13:21,mousemove,drag,Notepad,notepad,,,,
2025-08-01 10:13:30,click,right_click,https://example.com/home,chrome_tab_2,421,79,145,73
2025-08-01 10:13:35,keypress,Ctrl+C,Cmd,cmd,,,,
2025-08-01 10:13:40,mousemove,drag,Vscode,vscode,,,,
2025-08-01 10:13:45,click,left_click,https://another.com/page2,chrome_tab_2,1893,163,11,49
2025-08-01 10:13:55,mousemove,drag,Vscode,vscode,,,,
2025-08-01 10:13:58,keypress,key_B,Vscode,vscode,,,,
2025-08-01 10:14:04,keypress,key_A,https://another.com/page1,chrome_tab_2,,,,
2025-08-01 10:14:10,keypress,Ctrl+C,https://example.com/home,chrome_tab_1,,,,
2025-08-01 10:14:16,mousemove,move,Notepad,notepad,,,,
2025-08-01 10:14:25,click,double_click,https://example.com/settings,chrome_tab_1,1587,1038,128,159
2025-08-01 10:14:28,click,double_click,Cmd,cmd,69,166,102,126
2025-08-01 10:14:34,keypress,key_A,Notepad,notepad,,,,
2025-08-01 10:14:41,scroll,scroll_up,Outlook,outlook,,,,
2025-08-01 10:14:44,scroll,scroll_down,Excel,excel,,,,
2025-08-01 10:14:52,click,double_click,https://example.com/dashboard,chrome_tab_1,595,237,116,101
2025-08-01 10:14:59,keypress,key_B,Vscode,vscode,,,,
2025-08-01 10:15:09,scroll,scroll_up,Cmd,cmd,,,,
2025-08-01 10:15:15,click,left_click,Excel,excel,1743,424,140,16
2025-08-01 10:15:22,mousemove,drag,Excel,excel,,,,
2025-08-01 10:15:25,scroll,scroll_up,Outlook,outlook,,,,
2025-08-01 10:15:27,click,double_click,https://example.com/settings,chrome_tab_1,419,934,164,160
2025-08-01 10:15:34,click,left_click,Vscode,vscode,1735,503,71,70
2025-08-01 10:15:35,click,left_click,Outlook,outlook,1639,773,119,10
2025-08-01 10:15:41,scroll,scroll_down,https://another.com/page2,chrome_tab_1,,,,
2025-08-01 10:15:51,scroll,scroll_up,Vscode,vscode,,,,
2025-08-01 10:15:57,scroll,scroll_up,Notepad,notepad,,,,
2025-08-01 10:16:04,click,left_click,https://another.com/page2,chrome_tab_1,482,479,134,133
2025-08-01 10:16:12,mousemove,drag,Excel,excel,,,,
2025-08-01 10:16:22,keypress,key_A,Excel,excel,,,,
2025-08-01 10:16:24,keypress,Ctrl+C,https://another.com/page2,chrome_tab_2,,,,
2025-08-01 10:16:31,mousemove,move,Vscode,vscode,,,,
2025-08-01 10:16:37,scroll,scroll_down,Vscode,vscode,,,,
2025-08-01 10:16:38,click,left_click,Notepad,notepad,196,870,31,165
2025-08-01 10:16:46,scroll,scroll_up,Notepad,notepad,,,,
2025-08-01 10:16:48,scroll,unknown_event,https://another.com/page1,chrome_tab_2,,,,
2025-08-01 10:16:53,mousemove,drag,https://another.com/page2,chrome_tab_2,,,,
2025-08-01 10:16:55,scroll,scroll_up,Outlook,outlook,,,,
2025-08-01 10:16:58,scroll,scroll_down,Notepad,notepad,,,,
2025-08-01 10:17:07,click,left_click,Notepad,notepad,107,729,48,30
2025-08-01 10:17:10,click,left_click,https://example.com/login,chrome_tab_2,1832,934,119,52
2025-08-01 10:17:14,keypress,Ctrl+C,Vscode,vscode,,,,
2025-08-01 10:17:24,keypress,Ctrl+C,Vscode,vscode,,,,
2025-08-01 10:17:34,keypress,key_A,Notepad,notepad,,,,
2025-08-01 10:17:44,keypress,Ctrl+V,Outlook,outlook,,,,
2025-08-01 10:17:53,click,double_click,Excel,excel,310,441,104,91
2025-08-01 10:17:57,keypress,key_A,Cmd,cmd,,,,
2025-08-01 10:18:01,keypress,Enter,,vscode,,,,
2025-08-01 10:18:08,scroll,scroll_up,Vscode,vscode,,,,
2025-08-01 10:18:10,click,double_click,https://example.com/dashboard,chrome_tab_2,1573,907,178,41
2025-08-01 10:18:16,keypress,Enter,Cmd,cmd,,,,
2025-08-01 10:18:18,scroll,scroll_up,Vscode,vscode,,,,
2025-08-01 10:18:19,mousemove,move,Cmd,unknown_app_2,,,,
2025-08-01 10:18:20,keypress,Enter,https://another.com/page2,chrome_tab_2,,,,
2025-08-01 10:18:27,click,left_click,Cmd,cmd,133,692,70,160
2025-08-01 10:18:37,click,right_click,Excel,excel,837,836,145,154
2025-08-01 10:18:41,click,right_click,https://example.com/login,chrome_tab_2,1641,962,111,114
2025-08-01 10:18:46,click,right_click,Notepad,notepad,480,252,132,152
2025-08-01 10:18:53,click,right_click,Vscode,vscode,1903,1009,171,159
2025-08-01 10:18:57,mousemove,move,Vscode,vscode,,,,
2025-08-01 10:19:01,mousemove,drag,https://example.com/login,chrome_tab_1,,,,
2025-08-01 10:19:04,scroll,unknown_event,Excel,excel,,,,
2025-08-01 10:19:13,scroll,scroll_down,Excel,excel,,,,
2025-08-01 10:19:19,keypress,Enter,https://another.com/page1,chrome_tab_2,,,,
2025-08-01 10:19:22,scroll,scroll_down,https://example.com/login,chrome_tab_1,,,,
2025-08-01 10:19:24,keypress,Ctrl+C,Notepad,notepad,,,,
2025-08-01 10:19:34,click,right_click,Excel,excel,1704,4,90,102
2025-08-01 10:19:39,keypress,Enter,Notepad,notepad,,,,
2025-08-01 10:19:41,scroll,scroll_up,https://example.com/settings,chrome_tab_1,,,,
2025-08-01 10:19:48,keypress,key_B,https://example.com/dashboard,chrome_tab_1,,,,
2025-08-01 10:19:49,scroll,scroll_up,Outlook,outlook,,,,
2025-08-01 10:19:55,keypress,Ctrl+V,Outlook,outlook,,,,
2025-08-01 10:19:57,scroll,scroll_down,Vscode,vscode,,,,
2025-08-01 10:19:59,mousemove,move,Cmd,cmd,,,,
2025-08-01 10:20:01,click,left_click,https://example.com/login,chrome_tab_2,385,261,160,143
2025-08-01 10:20:07,mousemove,move,Cmd,cmd,,,,
2025-08-01 10:20:16,scroll,scroll_down,Outlook,outlook,,,,
2025-08-01 10:20:21,click,left_click,Outlook,outlook,768,454,122,165
2025-08-01 10:20:24,keypress,Ctrl+V,Cmd,cmd,,,,
2025-08-01 10:20:34,click,double_click,Notepad,notepad,1740,421,18,92
2025-08-01 10:20:44,mousemove,move,Notepad,notepad,,,,
2025-08-01 10:20:53,keypress,Ctrl+V,https://example.com/settings,chrome_tab_2,,,,
2025-08-01 10:21:00,keypress,Ctrl+V,Outlook,outlook,,,,
2025-08-01 10:21:02,keypress,Ctrl+C,https://another.com/page1,chrome_tab_1,,,,
2025-08-01 10:21:10,scroll,scroll_up,Cmd,cmd,,,,
2025-08-01 10:21:12,click,left_click,Notepad,notepad,303,893,115,131
2025-08-01 10:21:21,click,left_click,Cmd,cmd,1903,697,58,46
2025-08-01 10:21:25,click,right_click,Excel,excel,1249,728,138,95
2025-08-01 10:21:30,keypress,Ctrl+C,https://example.com/login,chrome_tab_1,,,,
2025-08-01 10:21:40,scroll,scroll_up,Cmd,cmd,,,,
2025-08-01 10:21:49,scroll,scroll_down,Notepad,notepad,,,,
2025-08-01 10:21:58,mousemove,move,Outlook,outlook,,,,
2025-08-01 10:22:08,click,double_click,Cmd,cmd,901,618,49,177
2025-08-01 10:22:18,click,right_click,Notepad,notepad,997,357,159,37
2025-08-01 10:22:21,scroll,scroll_down,https://another.com/page2,chrome_tab_2,,,,
2025-08-01 10:22:28,mousemove,drag,https://example.com/home,chrome_tab_2,,,,
2025-08-01 10:22:32,mousemove,move,Vscode,vscode,,,,
2025-08-01 10:22:39,mousemove,move,https://example.com/settings,chrome_tab_1,,,,
2025-08-01 10:22:43,keypress,Ctrl+V,https://example.com/login,unknown_app_7,,,,
2025-08-01 10:22:49,keypress,Ctrl+C,,vscode,,,,
2025-08-01 10:22:54,mousemove,move,https://example.com/login,chrome_tab_1,,,,
2025-08-01 10:23:03,scroll,scroll_down,Cmd,cmd,,,,
2025-08-01 10:23:12,scroll,scroll_down,Outlook,outlook,,,,
2025-08-01 10:23:20,mousemove,drag,https://example.com/home,chrome_tab_2,,,,
2025-08-01 10:23:30,mousemove,move,https://example.com/login,chrome_tab_1,,,,
2025-08-01 10:23:32,scroll,scroll_up,Vscode,vscode,,,,
2025-08-01 10:23:41,keypress,key_A,Excel,excel,,,,
2025-08-01 10:23:50,mousemove,move,https://example.com/dashboard,chrome_tab_1,,,,
2025-08-01 10:23:53,keypress,Ctrl+V,https://another.com/page2,chrome_tab_1,,,,
2025-08-01 10:23:58,scroll,scroll_down,https://example.com/settings,chrome_tab_1,,,,
2025-08-01 10:24:00,click,double_click,https://example.com/settings,chrome_tab_2,740,254,88,195
2025-08-01 10:24:07,mousemove,move,Vscode,vscode,,,,
2025-08-01 10:24:10,keypress,Enter,Notepad,notepad,,,,
2025-08-01 10:24:15,scroll,scroll_down,Outlook,outlook,,,,
2025-08-01 10:24:25,scroll,scroll_up,Vscode,vscode,,,,
2025-08-01 10:24:32,scroll,scroll_up,https://another.com/page2,unknown_app_6,,,,
2025-08-01 10:24:38,keypress,Ctrl+C,Notepad,notepad,,,,
2025-08-01 10:24:47,click,right_click,https://example.com/dashboard,chrome_tab_2,1354,761,102,174
2025-08-01 10:24:50,mousemove,drag,Notepad,notepad,,,,
2025-08-01 10:24:52,scroll,scroll_down,Outlook,outlook,,,,
2025-08-01 10:24:59,mousemove,drag,Outlook,outlook,,,,
2025-08-01 10:25:06,keypress,Ctrl+C,Excel,excel,,,,
2025-08-01 10:25:11,mousemove,drag,Cmd,cmd,,,,
2025-08-01 10:25:12,keypress,Ctrl+C,Excel,excel,,,,
2025-08-01 10:25:14,click,double_click,Cmd,unknown_app_10,1593,221,47,190
2025-08-01 10:25:22,mousemove,drag,https://example.com/dashboard,chrome_tab_1,,,,
2025-08-01 10:25:28,scroll,scroll_up,https://example.com/login,chrome_tab_1,,,,
2025-08-01 10:25:33,click,unknown_event,Cmd,cmd,1875,709,93,40
2025-08-01 10:25:40,scroll,scroll_down,https://example.com/settings,chrome_tab_2,,,,
2025-08-01 10:25:46,scroll,scroll_down,Notepad,notepad,,,,
2025-08-01 10:25:53,click,right_click,https://another.com/page2,chrome_tab_1,1052,938,23,11
2025-08-01 10:25:58,mousemove,drag,Notepad,notepad,,,,
2025-08-01 10:26:05,keypress,Ctrl+V,Excel,excel,,,,
2025-08-01 10:26:12,scroll,scroll_down,Vscode,vscode,,,,
2025-08-01 10:26:13,mousemove,drag,Cmd,cmd,,,,
2025-08-01 10:26:23,click,right_click,Cmd,cmd,405,17,87,94
2025-08-01 10:26:27,mousemove,drag,Excel,excel,,,,
2025-08-01 10:26:30,click,left_click,Cmd,cmd,1816,842,163,18
2025-08-01 10:26:34,click,unknown_event,Excel,excel,673,309,195,16
2025-08-01 10:26:37,keypress,Ctrl+V,https://another.com/page2,chrome_tab_1,,,,
2025-08-01 10:26:45,click,double_click,Cmd,cmd,1174,29,73,62
2025-08-01 10:26:51,mousemove,move,Excel,excel,,,,
2025-08-01 10:26:54,scroll,scroll_down,https://example.com/settings,chrome_tab_1,,,,
2025-08-01 10:26:58,keypress,key_A,Excel,excel,,,,
2025-08-01 10:27:07,scroll,scroll_up,Vscode,vscode,,,,
2025-08-01 10:27:11,click,right_click,https://example.com/login,chrome_tab_1,1484,164,98,167
2025-08-01 10:27:16,keypress,Ctrl+C,https://another.com/page2,chrome_tab_2,,,,
2025-08-01 10:27:21,scroll,scroll_down,Cmd,cmd,,,,
2025-08-01 10:27:28,scroll,scroll_up,https://example.com/settings,chrome_tab_2,,,,
2025-08-01 10:27:34,scroll,scroll_down,Cmd,cmd,,,,
2025-08-01 10:27:43,mousemove,move,Vscode,vscode,,,,
2025-08-01 10:27:51,click,left_click,Excel,excel,1734,40,138,199
2025-08-01 10:27:55,click,left_click,https://example.com/home,chrome_tab_2,83,144,60,26
2025-08-01 10:27:56,mousemove,move,Vscode,vscode,,,,
2025-08-01 10:28:00,mousemove,move,Excel,unknown_app_4,,,,
2025-08-01 10:28:01,mousemove,move,Excel,excel,,,,
2025-08-01 10:28:05,mousemove,drag,Excel,excel,,,,
2025-08-01 10:28:07,click,left_click,Outlook,outlook,141,639,162,60
2025-08-01 10:28:11,click,unknown_event,Excel,excel,313,1055,93,41
2025-08-01 10:28:20,scroll,scroll_up,Cmd,cmd,,,,
2025-08-01 10:28:22,mousemove,move,Vscode,vscode,,,,
2025-08-01 10:28:32,click,right_click,Cmd,cmd,326,566,92,121
2025-08-01 10:28:35,scroll,scroll_up,https://example.com/login,chrome_tab_1,,,,
2025-08-01 10:28:45,mousemove,drag,Outlook,outlook,,,,
2025-08-01 10:28:48,mousemove,drag,Cmd,cmd,,,,
2025-08-01 10:28:50,mousemove,move,https://another.com/page2,chrome_tab_1,,,,
2025-08-01 10:28:51,click,left_click,Vscode,vscode,971,254,126,114
2025-08-01 10:28:54,scroll,scroll_down,Cmd,cmd,,,,
2025-08-01 10:28:58,click,right_click,https://another.com/page1,chrome_tab_2,20,28,133,49
2025-08-01 10:29:02,scroll,scroll_up,https://another.com/page2,chrome_tab_2,,,,
2025-08-01 10:29:12,mousemove,drag,Outlook,outlook,,,,
2025-08-01 10:29:19,mousemove,drag,Vscode,vscode,,,,
2025-08-01 10:29:29,mousemove,drag,https://example.com/home,chrome_tab_1,,,,
2025-08-01 10:29:31,mousemove,move,Outlook,outlook,,,,
2025-08-01 10:29:34,scroll,scroll_up,Excel,excel,,,,
2025-08-01 10:29:44,keypress,key_A,Cmd,cmd,,,,
2025-08-01 10:29:47,click,right_click,Vscode,vscode,1120,1018,13,56
2025-08-01 10:29:53,mousemove,drag,Notepad,notepad,,,,
2025-08-01 10:29:54,mousemove,drag,https://example.com/home,chrome_tab_2,,,,
2025-08-01 10:29:59,scroll,scroll_up,https://example.com/settings,chrome_tab_2,,,,
2025-08-01 10:30:03,click,left_click,https://example.com/settings,chrome_tab_2,376,680,188,194
2025-08-01 10:30:13,click,left_click,https://example.com/home,chrome_tab_1,969,980,25,45
2025-08-01 10:30:20,mousemove,move,Cmd,cmd,,,,
2025-08-01 10:30:25,mousemove,move,https://example.com/home,chrome_tab_1,,,,
2025-08-01 10:30:33,click,unknown_event,https://example.com/home,chrome_tab_2,743,827,169,160
2025-08-01 10:30:34,keypress,key_A,https://example.com/home,chrome_tab_2,,,,
2025-08-01 10:30:41,click,right_click,Notepad,notepad,1728,535,17,114
2025-08-01 10:30:42,mousemove,unknown_event,Excel,excel,,,,
2025-08-01 10:30:47,click,double_click,Excel,excel,186,338,162,165
2025-08-01 10:30:48,keypress,Ctrl+C,Excel,excel,,,,
2025-08-01 10:30:50,scroll,scroll_down,Vscode,vscode,,,,
2025-08-01 10:30:55,keypress,Ctrl+C,Vscode,vscode,,,,
2025-08-01 10:30:57,keypress,Ctrl+C,Vscode,vscode,,,,
2025-08-01 10:30:59,mousemove,unknown_event,Outlook,outlook,,,,
2025-08-01 10:31:00,scroll,scroll_up,Vscode,vscode,,,,
2025-08-01 10:31:07,click,double_click,Outlook,outlook,134,165,155,51
2025-08-01 10:31:15,click,double_click,Notepad,notepad,1694,760,158,80
2025-08-01 10:31:25,mousemove,move,https://another.com/page1,chrome_tab_1,,,,
2025-08-01 10:31:27,scroll,scroll_up,Notepad,notepad,,,,
2025-08-01 10:31:31,mousemove,move,Notepad,notepad,,,,
2025-08-01 10:31:41,keypress,Ctrl+C,Vscode,vscode,,,,
2025-08-01 10:31:47,scroll,scroll_down,https://another.com/page1,chrome_tab_1,,,,
2025-08-01 10:31:51,keypress,key_B,https://example.com/login,chrome_tab_1,,,,
2025-08-01 10:31:58,click,double_click,Notepad,notepad,1125,422,112,51
2025-08-01 10:32:01,mousemove,drag,Cmd,cmd,,,,
2025-08-01 10:32:04,scroll,scroll_down,Excel,unknown_app_10,,,,
2025-08-01 10:32:10,keypress,Ctrl+V,Vscode,vscode,,,,
2025-08-01 10:32:16,scroll,scroll_up,Vscode,vscode,,,,
2025-08-01 10:32:20,click,double_click,Cmd,cmd,82,275,135,174
2025-08-01 10:32:30,keypress,key_A,Excel,excel,,,,
2025-08-01 10:32:34,keypress,key_B,https://example.com/home,chrome_tab_1,,,,
2025-08-01 10:32:36,mousemove,move,Excel,excel,,,,
2025-08-01 10:32:45,keypress,Ctrl+V,Vscode,vscode,,,,
2025-08-01 10:32:54,keypress,key_B,Vscode,vscode,,,,
2025-08-01 10:33:02,click,left_click,https://another.com/page1,chrome_tab_1,1256,1070,180,62
2025-08-01 10:33:03,scroll,scroll_down,Vscode,vscode,,,,
2025-08-01 10:33:11,keypress,Enter,Notepad,notepad,,,,
2025-08-01 10:33:14,mousemove,drag,Outlook,outlook,,,,
2025-08-01 10:33:21,keypress,Ctrl+V,Vscode,vscode,,,,
2025-08-01 10:33:29,mousemove,drag,Vscode,vscode,,,,
2025-08-01 10:33:33,mousemove,move,https://example.com/login,chrome_tab_2,,,,
2025-08-01 10:33:36,keypress,key_B,Outlook,outlook,,,,
2025-08-01 10:33:43,click,left_click,Excel,excel,1484,652,162,120
2025-08-01 10:33:45,keypress,key_B,Notepad,notepad,,,,
2025-08-01 10:33:48,click,left_click,Excel,excel,187,1074,32,38
2025-08-01 10:33:52,keypress,Ctrl+C,Excel,excel,,,,
2025-08-01 10:33:56,click,left_click,https://example.com/login,chrome_tab_2,341,370,141,33
2025-08-01 10:34:02,keypress,key_B,Excel,excel,,,,
2025-08-01 10:34:06,mousemove,move,https://example.com/home,chrome_tab_1,,,,
2025-08-01 10:34:09,mousemove,drag,Cmd,unknown_app_6,,,,
2025-08-01 10:34:16,mousemove,drag,Notepad,notepad,,,,
2025-08-01 10:34:19,scroll,scroll_up,Vscode,vscode,,,,
2025-08-01 10:34:29,keypress,Enter,Outlook,outlook,,,,
2025-08-01 10:34:38,mousemove,move,Excel,excel,,,,
2025-08-01 10:34:43,click,right_click,Outlook,outlook,989,225,158,95
2025-08-01 10:34:52,keypress,key_A,,cmd,,,,
2025-08-01 10:35:00,scroll,scroll_up,https://example.com/dashboard,chrome_tab_1,,,,
2025-08-01 10:35:10,scroll,scroll_down,Excel,excel,,,,
2025-08-01 10:35:17,click,right_click,https://example.com/login,chrome_tab_2,80,749,109,171
2025-08-01 10:35:20,mousemove,drag,https://another.com/page2,chrome_tab_2,,,,
2025-08-01 10:35:22,mousemove,move,https://example.com/settings,chrome_tab_1,,,,
2025-08-01 10:35:28,keypress,Ctrl+V,Cmd,cmd,,,,
2025-08-01 10:35:35,scroll,scroll_down,https://another.com/page2,chrome_tab_1,,,,
2025-08-01 10:35:45,mousemove,move,Vscode,vscode,,,,
2025-08-01 10:35:51,click,double_click,Vscode,vscode,680,683,69,191
2025-08-01 10:36:00,scroll,scroll_down,https://another.com/page1,chrome_tab_1,,,,
2025-08-01 10:36:09,keypress,Ctrl+C,Vscode,vscode,,,,
2025-08-01 10:36:11,scroll,scroll_down,Outlook,outlook,,,,
2025-08-01 10:36:20,scroll,scroll_up,Vscode,vscode,,,,
2025-08-01 10:36:22,scroll,scroll_up,Vscode,vscode,,,,
2025-08-01 10:36:24,scroll,scroll_down,Notepad,notepad,,,,
2025-08-01 10:36:32,click,right_click,Cmd,cmd,1282,653,151,196
2025-08-01 10:36:37,mousemove,drag,Vscode,vscode,,,,
2025-08-01 10:36:41,mousemove,drag,Vscode,vscode,,,,
2025-08-01 10:36:44,mousemove,move,Vscode,vscode,,,,
2025-08-01 10:36:50,mousemove,move,Outlook,outlook,,,,
2025-08-01 10:36:57,mousemove,move,https://example.com/dashboard,chrome_tab_1,,,,
2025-08-01 10:37:01,scroll,scroll_up,Notepad,notepad,,,,
2025-08-01 10:37:09,click,double_click,Excel,excel,1867,69,129,41
2025-08-01 10:37:15,scroll,scroll_up,Notepad,notepad,,,,
2025-08-01 10:37:18,keypress,Ctrl+C,https://example.com/settings,chrome_tab_2,,,,
2025-08-01 10:37:21,keypress,key_A,Cmd,cmd,,,,
2025-08-01 10:37:28,click,double_click,https://example.com/settings,chrome_tab_1,1663,701,104,175
2025-08-01 10:37:34,keypress,key_B,Excel,excel,,,,
2025-08-01 10:37:35,scroll,scroll_down,https://example.com/login,chrome_tab_1,,,,
2025-08-01 10:37:42,scroll,scroll_up,Excel,excel,,,,
2025-08-01 10:37:43,click,right_click,Excel,excel,1739,1051,166,154
2025-08-01 10:37:51,mousemove,move,Cmd,cmd,,,,
2025-08-01 10:38:01,scroll,scroll_down,https://example.com/login,chrome_tab_2,,,,
2025-08-01 10:38:08,scroll,scroll_down,Outlook,outlook,,,,
2025-08-01 10:38:16,keypress,Enter,Outlook,outlook,,,,
2025-08-01 10:38:21,scroll,scroll_up,https://example.com/home,chrome_tab_1,,,,
2025-08-01 10:38:29,click,right_click,https://example.com/home,chrome_tab_2,1165,656,62,63
2025-08-01 10:38:37,mousemove,move,Notepad,notepad,,,,
2025-08-01 10:38:43,mousemove,move,https://another.com/page1,chrome_tab_2,,,,
2025-08-01 10:38:50,mousemove,drag,https://example.com/settings,chrome_tab_2,,,,
2025-08-01 10:38:52,scroll,scroll_down,Outlook,outlook,,,,
2025-08-01 10:38:57,click,right_click,Outlook,outlook,816,852,135,168
2025-08-01 10:39:03,keypress,Ctrl+C,https://example.com/login,chrome_tab_2,,,,
